31906,Abegondo,5089,C,"A Coruña",207,ES,Spain,43.21667000,-8.28333000,Q305593
32364,Amés,5089,C,"A Coruña",207,ES,Spain,42.90426000,-8.65551000,Q1907334
32411,Aranga,5089,C,"A Coruña",207,ES,Spain,43.23469000,-8.01705000,Q1648789
32455,Ares,5089,C,"A Coruña",207,ES,Spain,43.42995000,-8.24254000,Q513637
32522,Arteixo,5089,C,"A Coruña",207,ES,Spain,43.30482000,-8.50749000,Q12383329
32529,Arzúa,5089,C,"A Coruña",207,ES,Spain,42.93333000,-8.15000000,Q715970
32533,"As Pontes de García Rodríguez",5089,C,"A Coruña",207,ES,Spain,43.45266000,-7.85178000,Q1442761
151031,"Baña A",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
32851,Bergondo,5089,C,"A Coruña",207,ES,Spain,43.31667000,-8.23333000,Q644018
32879,Betanzos,5089,C,"A Coruña",207,ES,Spain,43.28042000,-8.21467000,Q13417
32933,Boimorto,5089,C,"A Coruña",207,ES,Spain,43.00000000,-8.13333000,Q692787
32934,Boiro,5089,C,"A Coruña",207,ES,Spain,42.64725000,-8.88459000,Q735282
151032,Boqueixón,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151033,Brión,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151034,"Cabana de Bergantiños",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151035,Cabanas,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
33169,Camariñas,5089,C,"A Coruña",207,ES,Spain,43.13115000,-9.18172000,Q1652442
33176,Cambre,5089,C,"A Coruña",207,ES,Spain,43.29438000,-8.34736000,Q1611875
151036,"Capela A",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
33283,Carballo,5089,C,"A Coruña",207,ES,Spain,43.21300000,-8.69104000,Q940960
33307,Cariño,5089,C,"A Coruña",207,ES,Spain,43.74134000,-7.86715000,Q24002479
33312,Carnota,5089,C,"A Coruña",207,ES,Spain,42.82330000,-9.08913000,Q1372506
33316,Carral,5089,C,"A Coruña",207,ES,Spain,43.22860000,-8.35545000,Q601352
33554,Cedeira,5089,C,"A Coruña",207,ES,Spain,43.66044000,-8.05719000,Q1632687
33559,Cee,5089,C,"A Coruña",207,ES,Spain,42.95466000,-9.18800000,Q988707
151037,Cerceda,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
33581,Cerdido,5089,C,"A Coruña",207,ES,Spain,43.62063000,-7.99959000,Q1646215
33607,Cesuras,5089,C,"A Coruña",207,ES,Spain,43.17282000,-8.20061000,Q772776
33725,Coirós,5089,C,"A Coruña",207,ES,Spain,43.25000000,-8.16667000,Q527259
33779,Corcubión,5089,C,"A Coruña",207,ES,Spain,42.94414000,-9.19260000,Q581367
33792,Coristanco,5089,C,"A Coruña",207,ES,Spain,43.20000000,-8.75000000,Q1369028
151038,"Coruña A",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
33882,Culleredo,5089,C,"A Coruña",207,ES,Spain,43.28788000,-8.38858000,Q1113450
33887,Curtis,5089,C,"A Coruña",207,ES,Spain,43.12374000,-8.14818000,Q1373939
151039,Dodro,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
33960,Dumbría,5089,C,"A Coruña",207,ES,Spain,43.00836000,-9.11328000,Q549319
34172,Fene,5089,C,"A Coruña",207,ES,Spain,43.45000000,-8.15000000,Q1639270
34182,Ferrol,5089,C,"A Coruña",207,ES,Spain,43.48961000,-8.21940000,Q485329
34192,Fisterra,5089,C,"A Coruña",207,ES,Spain,42.90492000,-9.26289000,Q598606
151040,Frades,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
34759,Irixoa,5089,C,"A Coruña",207,ES,Spain,43.28470000,-8.05916000,Q1620170
151042,"Laracha A",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151041,Laxe,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35144,Lousame,5089,C,"A Coruña",207,ES,Spain,42.76477000,-8.84926000,Q1450842
151043,"Malpica de Bergantiños",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151044,Mañón,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35354,Mazaricos,5089,C,"A Coruña",207,ES,Spain,42.94033000,-8.97187000,Q1442814
151045,Melide,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35410,Mesia,5089,C,"A Coruña",207,ES,Spain,43.10000000,-8.26667000,Q1606528
35457,Miño,5089,C,"A Coruña",207,ES,Spain,43.35000000,-8.20000000,Q12442
35465,Moeche,5089,C,"A Coruña",207,ES,Spain,43.55000000,-8.01667000,Q1645207
35512,Monfero,5089,C,"A Coruña",207,ES,Spain,43.33333000,-8.01667000,Q1652360
35658,Mugardos,5089,C,"A Coruña",207,ES,Spain,43.46040000,-8.25507000,Q1768955
35659,Mugia,5089,C,"A Coruña",207,ES,Spain,43.10414000,-9.21791000,Q512940
35685,Muros,5089,C,"A Coruña",207,ES,Spain,42.77617000,-9.06032000,Q1636253
151046,Muxía,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35720,Narón,5089,C,"A Coruña",207,ES,Spain,43.50175000,-8.19082000,Q1606774
151047,Neda,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35797,Negreira,5089,C,"A Coruña",207,ES,Spain,42.90402000,-8.74273000,Q840787
151048,Noia,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35876,Oleiros,5089,C,"A Coruña",207,ES,Spain,43.33333000,-8.31667000,Q688611
35939,Ordes,5089,C,"A Coruña",207,ES,Spain,43.07654000,-8.40900000,Q23982261
35959,Oroso,5089,C,"A Coruña",207,ES,Spain,42.98333000,-8.43333000,Q924131
151049,Ortigueira,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35987,Outes,5089,C,"A Coruña",207,ES,Spain,42.86189000,-8.90181000,Q1445352
151050,"Oza dos Ríos",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151051,Paderne,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
35995,Padrón,5089,C,"A Coruña",207,ES,Spain,42.73875000,-8.66057000,Q1643720
151052,"Pino O",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151053,"Pobra do Caramiñal A",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151054,Ponteceso,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151055,Pontedeume,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151056,"Pontes de García Rodríguez As",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
36296,"Porto do Son",5089,C,"A Coruña",207,ES,Spain,42.72482000,-9.00527000,Q1766511
36603,Rianxo,5089,C,"A Coruña",207,ES,Spain,42.64977000,-8.81763000,Q970471
36614,Ribeira,5089,C,"A Coruña",207,ES,Spain,42.74611000,-8.44392000,Q1647102
151057,Rois,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
36732,Sada,5089,C,"A Coruña",207,ES,Spain,43.35619000,-8.25796000,Q1616081
151058,"San Sadurniño",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
37021,"Santa Comba",5089,C,"A Coruña",207,ES,Spain,43.03306000,-8.80925000,Q141080
37114,"Santiago de Compostela",5089,C,"A Coruña",207,ES,Spain,42.88052000,-8.54569000,Q23992507
37132,Santiso,5089,C,"A Coruña",207,ES,Spain,42.87388000,-8.05497000,Q1442623
37274,Sobrado,5089,C,"A Coruña",207,ES,Spain,43.03882000,-8.02784000,Q644626
151059,"Somozas As",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
37404,Teo,5089,C,"A Coruña",207,ES,Spain,42.75000000,-8.50000000,Q1635642
151060,Toques,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
151061,Tordoia,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
37608,Touro,5089,C,"A Coruña",207,ES,Spain,42.86812000,-8.30764000,Q904203
37624,Trazo,5089,C,"A Coruña",207,ES,Spain,43.01667000,-8.53333000,Q1616102
151062,"Val do Dubra",5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
37812,Valdoviño,5089,C,"A Coruña",207,ES,Spain,43.60000000,-8.13333000,Q1643797
37902,Vedra,5089,C,"A Coruña",207,ES,Spain,42.77817000,-8.47636000,Q1616092
151063,Vilarmaior,5089,C,"A Coruña",207,ES,Spain,0.00000000,0.00000000,
38002,Vilasantar,5089,C,"A Coruña",207,ES,Spain,43.07106000,-8.12163000,Q340094
38388,Vimianzo,5089,C,"A Coruña",207,ES,Spain,43.10988000,-9.03351000,Q1616162
38488,Zas,5089,C,"A Coruña",207,ES,Spain,43.09885000,-8.91558000,Q148174
152202,Abengibre,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152203,Alatoz,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152204,Albacete,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152205,Albatana,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152206,Alborea,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152207,Alcadozo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152208,"Alcalá del Júcar",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152209,Alcaraz,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152210,Almansa,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152211,Alpera,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152212,Ayna,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152213,Balazote,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152215,"Ballestero El",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152214,"Balsa de Ves",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152216,Barrax,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152217,Bienservida,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152218,Bogarra,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152219,Bonete,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152220,"Bonillo El",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152221,Carcelén,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152222,"Casas de Juan Núñez",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152223,"Casas de Lázaro",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152224,"Casas de Ves",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152225,Casas-Ibáñez,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152226,Caudete,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152227,Cenizate,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152230,"Chinchilla de Monte-Aragón",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152228,Corral-Rubio,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152229,Cotillas,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152231,"Elche de la Sierra",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152232,Férez,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152233,Fuensanta,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152234,Fuente-Álamo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152235,Fuentealbilla,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152236,"Gineta La",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152237,Golosalvo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152238,Hellín,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152239,"Herrera La",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152240,Higueruela,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152241,Hoya-Gonzalo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152242,Jorquera,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152243,Letur,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152244,Lezuza,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152245,Liétor,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152246,Madrigueras,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152247,Mahora,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152248,Masegoso,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152249,Minaya,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152250,Molinicos,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152251,Montalvos,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152252,"Montealegre del Castillo",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152253,Motilleja,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152254,Munera,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152255,"Navas de Jorquera",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152256,Nerpio,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152257,Ontur,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152258,"Ossa de Montiel",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152259,"Paterna del Madera",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152261,"Peñas de San Pedro",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152260,Peñascosa,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152262,Pétrola,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152263,Povedilla,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152288,"Pozo Cañada",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152265,Pozo-Lorente,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152264,Pozohondo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152266,Pozuelo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152267,"Recueja La",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152268,Riópar,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152269,Robledo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152270,"Roda La",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152271,Salobre,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152272,"San Pedro",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152273,Socovos,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152274,"Tarazona de la Mancha",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152275,Tobarra,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152276,Valdeganga,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152277,Vianos,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152278,"Villa de Ves",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152279,"Villalgordo del Júcar",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152280,Villamalea,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152281,Villapalacios,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152282,Villarrobledo,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152283,Villatoya,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152284,Villavaliente,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152285,"Villaverde de Guadalimar",5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152286,Viveros,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
152287,Yeste,5109,AB,Albacete,207,ES,Spain,0.00000000,0.00000000,
31941,Adsubia,5108,A,Alicante,207,ES,Spain,38.84819000,-0.15324000,Q1650185
31947,Agost,5108,A,Alicante,207,ES,Spain,38.44003000,-0.63836000,Q1634860
31949,Agres,5108,A,Alicante,207,ES,Spain,38.78333000,-0.51667000,Q1753479
152154,Aigües,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32032,Albatera,5108,A,Alicante,207,ES,Spain,38.17902000,-0.87059000,Q618585
32067,Alcalalí,5108,A,Alicante,207,ES,Spain,38.75038000,-0.04013000,Q619496
32099,"Alcocer de Planes",5108,A,Alicante,207,ES,Spain,38.79501000,-0.40244000,Q23988746
152155,Alcoleja,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152156,Alcoy/Alcoi,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32190,Alfafara,5108,A,Alicante,207,ES,Spain,38.77339000,-0.55551000,Q619122
152157,"Alfàs del Pi l",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32226,Algorfa,5108,A,Alicante,207,ES,Spain,38.08636000,-0.79646000,Q954749
32230,Algueña,5108,A,Alicante,207,ES,Spain,38.33905000,-1.00433000,Q620867
152158,Alicante/Alacant,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32306,Almoradí,5108,A,Alicante,207,ES,Spain,38.10879000,-0.79197000,Q23988880
32310,Almudaina,5108,A,Alicante,207,ES,Spain,38.75999000,-0.35149000,Q1770937
152159,"Alqueria dAsnar l",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32340,Altea,5108,A,Alicante,207,ES,Spain,38.59885000,-0.05139000,Q24011629
32537,Aspe,5108,A,Alicante,207,ES,Spain,38.34511000,-0.76721000,Q1770153
32626,Balones,5108,A,Alicante,207,ES,Spain,38.73726000,-0.34324000,Q1770144
152160,"Banyeres de Mariola",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32776,Benasau,5108,A,Alicante,207,ES,Spain,38.69047000,-0.34278000,Q1770136
32785,Beneixama,5108,A,Alicante,207,ES,Spain,38.70000000,-0.76667000,Q1650421
32787,Benejúzar,5108,A,Alicante,207,ES,Spain,38.07728000,-0.83942000,Q1752438
32789,Benferri,5108,A,Alicante,207,ES,Spain,38.14129000,-0.96212000,Q1751451
32790,Beniarbeig,5108,A,Alicante,207,ES,Spain,38.82232000,-0.00210000,Q1751451
32791,Beniardá,5108,A,Alicante,207,ES,Spain,38.68433000,-0.21629000,Q1751451
32793,Beniarrés,5108,A,Alicante,207,ES,Spain,38.82019000,-0.37741000,Q621839
32798,Benidoleig,5108,A,Alicante,207,ES,Spain,38.79278000,-0.02992000,Q636467
32799,Benidorm,5108,A,Alicante,207,ES,Spain,38.53816000,-0.13098000,Q487981
32804,Benifallim,5108,A,Alicante,207,ES,Spain,38.66259000,-0.39994000,Q23987814
152162,Benifato,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152161,Benigembla,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32807,Benijofar,5108,A,Alicante,207,ES,Spain,38.07785000,-0.73680000,Q1650580
32808,Benilloba,5108,A,Alicante,207,ES,Spain,38.70012000,-0.38998000,Q1770091
32809,Benillup,5108,A,Alicante,207,ES,Spain,38.75397000,-0.37991000,Q1771932
32810,Benimantell,5108,A,Alicante,207,ES,Spain,38.67709000,-0.21057000,Q1771932
32811,Benimarfull,5108,A,Alicante,207,ES,Spain,38.77590000,-0.39079000,Q1770942
32812,Benimassot,5108,A,Alicante,207,ES,Spain,38.75000000,-0.28333000,Q1770942
32813,Benimeli,5108,A,Alicante,207,ES,Spain,38.82362000,-0.04221000,Q1637136
32819,Benissa,5108,A,Alicante,207,ES,Spain,38.71492000,0.04849000,Q23987828
152163,"Benitachell/Poble Nou de Benitatxell el",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
32885,Biar,5108,A,Alicante,207,ES,Spain,38.63117000,-0.76458000,Q1763764
32892,Bigastro,5108,A,Alicante,207,ES,Spain,38.06237000,-0.89841000,Q1769772
32941,Bolulla,5108,A,Alicante,207,ES,Spain,38.67529000,-0.11184000,Q891663
33035,Busot,5108,A,Alicante,207,ES,Spain,38.48206000,-0.41918000,Q960799
33146,"Callosa de Segura",5108,A,Alicante,207,ES,Spain,38.12497000,-0.87822000,Q1750915
152164,"Callosa dEn Sarrià",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
33151,Calp,5108,A,Alicante,207,ES,Spain,38.64470000,0.04450000,Q671272
152165,"Campello el",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152166,"Campo de Mirra/Camp de Mirra el",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152167,Cañada,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
33396,Castalla,5108,A,Alicante,207,ES,Spain,38.59694000,-0.67207000,Q1646122
33411,"Castell de Castells",5108,A,Alicante,207,ES,Spain,38.72555000,-0.19242000,Q984675
152173,"Castell de Guadalest el",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
33516,Catral,5108,A,Alicante,207,ES,Spain,38.16061000,-0.80209000,Q1752447
33716,Cocentaina,5108,A,Alicante,207,ES,Spain,38.73975000,-0.43976000,Q24008524
33757,Confrides,5108,A,Alicante,207,ES,Spain,38.68451000,-0.26890000,Q1768778
33829,Cox,5108,A,Alicante,207,ES,Spain,38.14164000,-0.88736000,Q305392
152168,Crevillent,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
33915,"Daya Nueva",5108,A,Alicante,207,ES,Spain,38.11313000,-0.76028000,Q1752092
33916,"Daya Vieja",5108,A,Alicante,207,ES,Spain,38.10480000,-0.73804000,Q1768811
33926,Denia,5108,A,Alicante,207,ES,Spain,38.84078000,0.10574000,Q646725
33936,Dolores,5108,A,Alicante,207,ES,Spain,38.14002000,-0.77088000,Q1650163
152170,Elche/Elx,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
34033,Elda,5108,A,Alicante,207,ES,Spain,38.47783000,-0.79157000,Q608985
34156,Facheca,5108,A,Alicante,207,ES,Spain,38.73501000,-0.26766000,Q426123
34160,Famorca,5108,A,Alicante,207,ES,Spain,38.73101000,-0.24726000,Q1751994
34189,Finestrat,5108,A,Alicante,207,ES,Spain,38.56737000,-0.21235000,Q1646107
152174,"Fondó de les Neus el/Hondón de las Nieves",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152171,"Formentera del Segura",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152172,Gaianes,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
34435,"Gata de Gorgos",5108,A,Alicante,207,ES,Spain,38.77443000,0.08538000,Q376236
34487,Gorga,5108,A,Alicante,207,ES,Spain,38.71896000,-0.35589000,Q1769746
34501,"Granja de Rocamora",5108,A,Alicante,207,ES,Spain,38.15157000,-0.89170000,Q1769353
34535,"Guardamar del Segura",5108,A,Alicante,207,ES,Spain,38.09031000,-0.65556000,Q13472
34635,"Hondón de los Frailes",5108,A,Alicante,207,ES,Spain,38.27390000,-0.92938000,Q1985343
34727,Ibi,5108,A,Alicante,207,ES,Spain,38.62533000,-0.57225000,Q530567
34788,Jacarilla,5108,A,Alicante,207,ES,Spain,38.06247000,-0.86822000,Q1768912
152176,Jávea/Xàbia,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152177,Jijona/Xixona,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152179,Llíber,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152178,"Lorcha/Orxa l",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
35433,Millena,5108,A,Alicante,207,ES,Spain,38.73082000,-0.36274000,Q1770111
35516,"Monforte del Cid",5108,A,Alicante,207,ES,Spain,38.38027000,-0.72850000,Q1769358
152180,Monóvar/Monòver,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152201,"Montesinos Los",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
35680,Murla,5108,A,Alicante,207,ES,Spain,38.76037000,-0.08208000,Q1985301
152181,"Muro de Alcoy",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
35691,Mutxamel,5108,A,Alicante,207,ES,Spain,38.41580000,-0.44529000,Q23982547
35828,Novelda,5108,A,Alicante,207,ES,Spain,38.38479000,-0.76773000,Q1635927
152182,"Nucia la",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
35923,Ondara,5108,A,Alicante,207,ES,Spain,38.82817000,0.01720000,Q290824
35925,Onil,5108,A,Alicante,207,ES,Spain,38.62606000,-0.67313000,Q587785
35932,Orba,5108,A,Alicante,207,ES,Spain,38.78041000,-0.06278000,Q1607246
35950,Orihuela,5108,A,Alicante,207,ES,Spain,38.08483000,-0.94401000,Q24008496
152183,Orxeta,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36062,Parcent,5108,A,Alicante,207,ES,Spain,38.74502000,-0.06446000,Q984818
36095,Pedreguer,5108,A,Alicante,207,ES,Spain,38.79312000,0.03411000,Q1919394
36115,Pego,5108,A,Alicante,207,ES,Spain,38.84305000,-0.11707000,Q102835
152184,Penàguila,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
152185,Petrer,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36187,"Pilar de la Horadada",5108,A,Alicante,207,ES,Spain,37.86591000,-0.79256000,Q956513
152186,"Pinós el/Pinoso",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36234,Planes,5108,A,Alicante,207,ES,Spain,38.78524000,-0.34271000,Q1983306
152200,"Poblets els",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36264,Polop,5108,A,Alicante,207,ES,Spain,38.62258000,-0.13090000,Q1768847
152169,Quatretondeta,5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36539,Rafal,5108,A,Alicante,207,ES,Spain,38.10458000,-0.84904000,Q1751454
152187,"Ràfol dAlmúnia El",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36562,Redován,5108,A,Alicante,207,ES,Spain,38.11619000,-0.90981000,Q1768833
36571,Relleu,5108,A,Alicante,207,ES,Spain,38.58725000,-0.31157000,Q1751262
36665,Rojales,5108,A,Alicante,207,ES,Spain,38.08799000,-0.72544000,Q606240
152188,"Romana la",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36737,Sagra,5108,A,Alicante,207,ES,Spain,38.81102000,-0.06559000,Q1766606
36763,Salinas,5108,A,Alicante,207,ES,Spain,38.52025000,-0.91202000,Q1640997
152189,"San Fulgencio",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36839,"San Isidro",5108,A,Alicante,207,ES,Spain,28.07617000,-16.55800000,Q23980292
36883,"San Miguel de Salinas",5108,A,Alicante,207,ES,Spain,37.97972000,-0.78904000,Q984531
152191,"San Vicente del Raspeig/Sant Vicent del Raspeig",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
36942,"Sanet y Negrals",5108,A,Alicante,207,ES,Spain,38.81967000,-0.03406000,Q1983216
152190,"Sant Joan dAlacant",5108,A,Alicante,207,ES,Spain,0.00000000,0.00000000,
37098,"Santa Pola",5108,A,Alicante,207,ES,Spain,38.19165000,-0.56580000,Q12691
37181,Sax,5108,A,Alicante,207,ES,Spain,38.53729000,-0.81779000,Q782910
